Play Id, X Position, Y Position, Possession Id, Distance, Vertical Distance, Total Distance, Thrower id, Reciever Id, Breakthrow?, Stall Six?, Stall Eight?, Defender Id, Stall?, Block?, Throwaway?, Intercept?, Drop?, Score?, Home Attacking Right?, Point Id, Game Id, Opponent Name, Last X, Last Y, Next X, Next Y, Home on Offense
442#1371831469#1371832308#11#211, 8096, 6944, 442#1371831469#1371832308#11#37, 23.114, 3.02, 23.31, 1371832225, 1371831547, false, false, false, 0, false, false, false, false, false, true, true, 442#1371831469#1371832308#11, 442#1371831469#1371832308, Revolver 13, 6318, 6340, null, null, true
442#1371831469#1371832308#12#212, 8779, 4314, 442#1371831469#1371832308#12#38, 55.224, 10.13, 56.145, 0, 0, false, false, false, 1371832103, false, false, false, false, false, true, false, 442#1371831469#1371832308#12, 442#1371831469#1371832308, Revolver 13, 4531, 2288, null, null, false
442#1371831469#1371832308#2#42, 3896, 2876, 442#1371831469#1371832308#2#6, 9.139, 20.505, 22.449, 0, 0, false, false, false, 0, false, false, false, false, false, false, false, 442#1371831469#1371832308#2, 442#1371831469#1371832308, Revolver 13, 3193, 6977, 4980, 2696, false
442#1371831469#1371832308#2#43, 4980, 2696, 442#1371831469#1371832308#2#6, 14.092, 0.9, 14.121, 0, 0, false, false, false, 1371832190, false, false, false, false, false, false, false, 442#1371831469#1371832308#2, 442#1371831469#1371832308, Revolver 13, 3896, 2876, 5684, 3611, false
442#1371831469#1371832308#2#44, 5684, 3611, 442#1371831469#1371832308#2#6, 9.152, 4.575, 10.232, 0, 0, false, false, false, 1371831624, false, false, false, false, false, false, false, 442#1371831469#1371832308#2, 442#1371831469#1371832308, Revolver 13, 4980, 2696, 5889, 6569, false
442#1371831469#1371832308#2#45, 5889, 6569, 442#1371831469#1371832308#2#6, 2.665, 14.79, 15.028, 0, 0, false, false, false, 1371832059, false, false, false, false, false, false, false, 442#1371831469#1371832308#2, 442#1371831469#1371832308, Revolver 13, 5684, 3611, 6602, 7124, false
442#1371831469#1371832308#2#46, 6602, 7124, 442#1371831469#1371832308#2#6, 9.269, 2.775, 9.675, 0, 0, false, false, false, 1371831624, false, false, false, false, false, false, false, 442#1371831469#1371832308#2, 442#1371831469#1371832308, Revolver 13, 5889, 6569, 7930, 6716, false
442#1371831469#1371832308#2#47, 7930, 6716, 442#1371831469#1371832308#2#6, 17.264, 2.04, 17.384, 0, 0, false, false, false, 1371831912, false, false, false, false, false, true, false, 442#1371831469#1371832308#2, 442#1371831469#1371832308, Revolver 13, 6602, 7124, null, null, false
442#1371831469#1371832308#3#48, 3672, 7108, 442#1371831469#1371832308#3#7, 0.377, 0.245, 0.45, 0, 1371832225, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3643, 7059, 4668, 7320, true
442#1371831469#1371832308#3#49, 4668, 7320, 442#1371831469#1371832308#3#7, 12.948, 1.06, 12.991, 1371832225, 1371832103, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3672, 7108, 4287, 8301, true
442#1371831469#1371832308#3#50, 4287, 8301, 442#1371831469#1371832308#3#7, -4.953, 4.905, 6.971, 1371832103, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 4668, 7320, 3662, 6078, true
442#1371831469#1371832308#3#51, 3662, 6078, 442#1371831469#1371832308#3#7, -8.125, 11.115, 13.768, 1371831849, 1371832225, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 4287, 8301, 3643, 6830, true
442#1371831469#1371832308#3#52, 3643, 6830, 442#1371831469#1371832308#3#7, -0.247, 3.76, 3.768, 1371832225, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3662, 6078, 7793, 6928, true
442#1371831469#1371832308#3#53, 7793, 6928, 442#1371831469#1371832308#3#7, 53.95, 0.49, 53.952, 1371831849, 0, false, false, false, 0, false, false, true, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3643, 6830, 6484, 6716, true
442#1371831469#1371832308#3#54, 6484, 6716, 442#1371831469#1371832308#3#8, 17.017, 1.63, 17.095, 0, 0, false, false, false, 1371831691, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 7793, 7042, 6953, 5931, false
442#1371831469#1371832308#3#55, 6953, 5931, 442#1371831469#1371832308#3#8, -6.097, 3.925, 7.251, 0, 0, false, false, false, 1371832225, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 6484, 6716, 6387, 3317, false
442#1371831469#1371832308#3#56, 6387, 3317, 442#1371831469#1371832308#3#8, 7.358, 13.07, 14.999, 0, 0, false, false, false, 1371832103, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 6953, 5931, 5410, 5016, false
442#1371831469#1371832308#3#57, 5410, 5016, 442#1371831469#1371832308#3#8, 12.701, 8.495, 15.28, 0, 0, false, false, false, 0, false, false, false, false, true, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 6387, 3317, 5684, 6160, false
442#1371831469#1371832308#3#58, 5684, 6160, 442#1371831469#1371832308#3#9, 2.795, 5.39, 6.072, 1371832225, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 5469, 5082, 6133, 6634, true
442#1371831469#1371832308#3#59, 6133, 6634, 442#1371831469#1371832308#3#9, 5.837, 2.37, 6.3, 1371831849, 1371832225, false, false, false, 0, false, false, false, false, true, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 5684, 6160, 5840, 7908, true
442#1371831469#1371832308#3#60, 5840, 7908, 442#1371831469#1371832308#3#10, 4.693, 5.39, 7.147, 0, 0, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 6201, 6830, 5244, 6160, false
442#1371831469#1371832308#3#61, 5244, 6160, 442#1371831469#1371832308#3#10, 7.748, 8.74, 11.68, 0, 0, false, false, false, 1371832103, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 5840, 7908, 4668, 7386, false
442#1371831469#1371832308#3#62, 4668, 7386, 442#1371831469#1371832308#3#10, 7.488, 6.13, 9.677, 0, 0, false, false, false, 1371831691, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 5244, 6160, 3643, 7549, false
442#1371831469#1371832308#3#63, 3643, 7549, 442#1371831469#1371832308#3#10, 13.325, 0.815, 13.35, 0, 0, false, false, false, 1371831547, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 4668, 7386, 4189, 7108, false
442#1371831469#1371832308#3#64, 4189, 7108, 442#1371831469#1371832308#3#10, -7.098, 2.205, 7.433, 0, 0, false, false, false, 1371831691, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3643, 7549, 4521, 5735, false
442#1371831469#1371832308#3#65, 4521, 5735, 442#1371831469#1371832308#3#10, -4.316, 6.865, 8.109, 0, 0, false, false, false, 1371832103, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 4189, 7108, 4893, 5114, false
442#1371831469#1371832308#3#66, 4893, 5114, 442#1371831469#1371832308#3#10, -4.836, 3.105, 5.747, 0, 0, false, false, false, 1371832225, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 4521, 5735, 4619, 2958, false
442#1371831469#1371832308#3#67, 4619, 2958, 442#1371831469#1371832308#3#10, 3.562, 10.78, 11.353, 0, 0, false, false, false, 1371832103, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 4893, 5114, 3564, 1716, false
442#1371831469#1371832308#3#68, 3564, 1716, 442#1371831469#1371832308#3#10, 13.715, 6.21, 15.055, 0, 0, false, false, false, 1371831691, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 4619, 2958, 4199, 3873, false
442#1371831469#1371832308#3#69, 4199, 3873, 442#1371831469#1371832308#3#10, -8.255, 10.785, 13.582, 0, 0, false, false, false, 1371832225, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3564, 1716, 3662, 2402, false
442#1371831469#1371832308#3#70, 3662, 2402, 442#1371831469#1371832308#3#10, 6.981, 7.355, 10.141, 0, 0, false, false, false, 1371832103, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 4199, 3873, 1670, 980, false
442#1371831469#1371832308#3#71, 1670, 980, 442#1371831469#1371832308#3#10, 25.896, 7.11, 26.854, 0, 0, false, false, false, 1371832103, false, false, true, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3662, 2402, 3867, 1078, false
442#1371831469#1371832308#3#72, 3867, 1078, 442#1371831469#1371832308#3#11, 17.511, 0.16, 17.512, 1371832225, 1371831547, false, false, false, 0, false, false, false, false, true, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 2520, 1046, 3271, 1667, true
442#1371831469#1371832308#3#73, 3271, 1667, 442#1371831469#1371832308#3#12, 8.762, 2.945, 9.244, 0, 0, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3945, 1078, 3203, 4918, false
442#1371831469#1371832308#3#74, 3203, 4918, 442#1371831469#1371832308#3#12, 0.884, 16.255, 16.279, 0, 0, false, false, false, 0, false, false, false, false, true, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3271, 1667, 3613, 6487, false
442#1371831469#1371832308#3#75, 3613, 6487, 442#1371831469#1371832308#3#13, 4.563, 5.72, 7.317, 1371831849, 1371832103, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3262, 5343, 3828, 5000, true
442#1371831469#1371832308#3#76, 3828, 5000, 442#1371831469#1371832308#3#13, 2.795, 7.435, 7.943, 1371832103, 1371831547, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3613, 6487, 3721, 3513, true
442#1371831469#1371832308#3#77, 3721, 3513, 442#1371831469#1371832308#3#13, -1.391, 7.435, 7.564, 1371831547, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3828, 5000, 4590, 1993, true
442#1371831469#1371832308#3#78, 4590, 1993, 442#1371831469#1371832308#3#13, 11.297, 7.6, 13.616, 1371831849, 1371831691, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3721, 3513, 3965, 3186, true
442#1371831469#1371832308#3#79, 3965, 3186, 442#1371831469#1371832308#3#13, -8.125, 5.965, 10.08, 1371831691, 1371831849, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 4590, 1993, 4961, 6912, true
442#1371831469#1371832308#3#80, 4961, 6912, 442#1371831469#1371832308#3#13, 12.948, 18.63, 22.688, 1371831849, 1371832103, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 3965, 3186, 5879, 7386, true
442#1371831469#1371832308#3#81, 5879, 7386, 442#1371831469#1371832308#3#13, 11.934, 2.37, 12.167, 1371832103, 1371832225, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 4961, 6912, 7959, 7369, true
442#1371831469#1371832308#3#82, 7959, 7369, 442#1371831469#1371832308#3#13, 27.04, 0.085, 27.04, 1371832225, 0, false, false, false, 0, false, true, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 5879, 7386, 7373, 6160, true
442#1371831469#1371832308#3#83, 7373, 6160, 442#1371831469#1371832308#3#14, 2.158, 14.215, 14.378, 0, 0, false, false, false, 1371832225, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 7539, 9003, 7852, 2990, false
442#1371831469#1371832308#3#84, 7852, 2990, 442#1371831469#1371832308#3#14, -6.227, 15.85, 17.029, 0, 0, false, false, false, 1371831691, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 7373, 6160, 7979, 4853, false
442#1371831469#1371832308#3#85, 7979, 4853, 442#1371831469#1371832308#3#14, -1.651, 9.315, 9.46, 0, 0, false, false, false, 1371831981, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 7852, 2990, 6846, 1029, false
442#1371831469#1371832308#3#86, 6846, 1029, 442#1371831469#1371832308#3#14, 14.729, 19.12, 24.135, 0, 0, false, false, false, 1371831849, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 7979, 4853, 6797, 2549, false
442#1371831469#1371832308#3#87, 6797, 2549, 442#1371831469#1371832308#3#14, 0.637, 7.6, 7.627, 0, 0, false, false, false, 1371831547, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 6846, 1029, 5859, 5458, false
442#1371831469#1371832308#3#88, 5859, 5458, 442#1371831469#1371832308#3#14, 12.194, 14.545, 18.98, 0, 0, false, false, false, 1371832225, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 6797, 2549, 5352, 6078, false
442#1371831469#1371832308#3#89, 5352, 6078, 442#1371831469#1371832308#3#14, 6.591, 3.1, 7.284, 0, 0, false, false, false, 1371832103, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 5859, 5458, 5107, 4412, false
442#1371831469#1371832308#3#90, 5107, 4412, 442#1371831469#1371832308#3#14, 3.185, 8.33, 8.918, 0, 0, false, false, false, 1371832225, false, true, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 5352, 6078, 5322, 6389, false
442#1371831469#1371832308#3#91, 5322, 6389, 442#1371831469#1371832308#3#15, 3.042, 4.655, 5.561, 1371831849, 1371832103, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 5088, 5458, 5547, 7255, true
442#1371831469#1371832308#3#92, 5547, 7255, 442#1371831469#1371832308#3#15, 2.925, 4.33, 5.225, 1371832103, 1371831547, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 5322, 6389, 6143, 7745, true
442#1371831469#1371832308#3#93, 6143, 7745, 442#1371831469#1371832308#3#15, 7.748, 2.45, 8.126, 1371831547, 1371832225, false, false, false, 0, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 5547, 7255, 7744, 7892, true
442#1371831469#1371832308#3#94, 7744, 7892, 442#1371831469#1371832308#3#15, 20.813, 0.735, 20.826, 1371832225, 0, false, false, false, 0, false, true, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 6143, 7745, 4502, 1618, true
442#1371831469#1371832308#3#95, 4502, 1618, 442#1371831469#1371832308#3#16, 38.844, 37.335, 53.877, 0, 0, false, false, false, 1371831691, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 7490, 9085, 5029, 1961, false
442#1371831469#1371832308#3#96, 5029, 1961, 442#1371831469#1371832308#3#16, -6.851, 1.715, 7.062, 0, 0, false, false, false, 1371831849, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 4502, 1618, 4473, 6830, false
442#1371831469#1371832308#3#97, 4473, 6830, 442#1371831469#1371832308#3#16, 7.228, 24.345, 25.395, 0, 0, false, false, false, 1371831981, false, false, false, false, false, false, true, 442#1371831469#1371832308#3, 442#1371831469#1371832308, Revolver 13, 5029, 1961, 3379, 7908, false
